uid,id,provincecode,birthday,age,gender,areaid,provincename,cityname,areaname,instalments_num,instalments_amount,shop_address,trans_date,taobaostartdate,taobaoenddate,taobaodealno,apptimes,deal,apply_request_sum,apply_reject_sum,loan_offer_sum,repay_fail_sum,max_default_days,default,province,nominalrates,default30,alipaybalance,yuebaobalance,huabeiamount,huabeibalance,creditlevelasbuyer,tencentscore,gaodescore,numbercontact,numbercontact20s,highcontact,highcontact20s,numbercontacttotal,default_firstmonth_0,default_firstmonth_30,default_firstmonth_60,delaydate_max,default_max_0,default_max_30,default_max_60
102016063,1200468539,41,19990507,20,TRUE,412726,null,null,null,12,580000,江苏省苏州市高新区林枫路98号,2019/3/7,2019/2/16,2019/3/7,80,2,1,0,0,,,2,TRUE,henan,0.359372414,FALSE,0,0,0,0,,53,0.1920935,3,2,FALSE,FALSE,29,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
68824847,1200367574,53,19930308,26,FALSE,532525,云南省,红河哈尼族彝族自治州,石屏县,12,300000,江苏省苏州市相城区阳澄湖镇沈周村城中路71-2号,2018/5/1,2018/1/10,2018/5/1,59,1,0,0,0,,,,,yunnan,0.35896,,0,0,150,150,0,67.5,0.1920935,0,0,FALSE,FALSE,10,,,,,,,
38035158,1200588850,52,19900127,29,FALSE,522227,贵州省,铜仁地区,德江县,12,400000,浙江省宁波市北仑区春晓街道寻海路62号3栋1号,2019/9/11,,,0,1,0,0,0,0,0,,,guizhou,0.20456,,0,0,0,0,,64.66666667,0.1920935,1,0,FALSE,FALSE,11,,,,,,,
56275455,1200462970,50,19980116,21,FALSE,500235,重庆市,重庆市,云阳县,12,300000,江苏省苏州市常熟市常熟市古里镇小康商业街93-94号,2019/2/28,2018/9/8,2019/2/20,19,1,0,0,0,,,,,chongqing,0.20456,,1.98,0,0,0,0,60.2,0.1920935,1,1,FALSE,FALSE,705,,,,,,,
112331207,1200591938,45,20010312,18,FALSE,450481,广西壮族自治区,梧州市,岑溪市,12,418000,浙江省温州市鹿城区广化桥路集新组团2栋101室,2019/9/17,,,0,1,0,0,0,0,0,,,guangxi,0.204564593,,0,0,0,0,,60.2,0.14638,0,0,FALSE,FALSE,0,,,,,,,
63944036,1200275480,31,19711222,48,FALSE,310224,null,null,null,12,618800,太平洋数码商场142号,2017/10/14,,,0,1,0,0,0,,,,,shanghai,0.357349709,,0,0,0,0,,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
101812613,1200465686,37,19830415,36,TRUE,370826,山东省,济宁市,微山县,12,200000,上海市上海市闵行区永德路334号,2019/3/3,2018/9/3,2019/3/3,357,3,1,0,0,0,0,0,FALSE,shandong,0.20456,FALSE,504.06,0,600,1.91,75,69,0.1920935,5,5,TRUE,TRUE,26,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
34607274,1200537416,36,19851028,34,FALSE,362421,null,null,null,12,280000,上海市上海市嘉定区安亭镇花园滨路63号,2019/6/22,2019/4/20,2019/4/27,8,1,1,0,0,0,1,2,TRUE,jiangxi,0.359342857,FALSE,0,2.94,1000,1000,0,77,0.233066,3,3,FALSE,TRUE,289,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE
77782968,1200458174,52,19970503,22,FALSE,522121,null,null,null,12,499000,江苏省无锡市新吴区梅村锡义路泰伯二期398号,2019/2/21,,2019/2/15,124,1,0,0,0,,,,,guizhou,0.204569138,,0,0.02,1000,0.95,16,54,0.1920935,4,3,TRUE,TRUE,38,,,,,,,
99092046,1200446993,32,19711016,48,TRUE,321322,江苏省,宿迁市,沭阳县,12,629000,江苏省南京市江宁区东山街道竹山路68号江宁万达广场（西区）7幢161室,2019/1/14,2018/7/24,2019/1/12,26,1,1,0,0,,,77,TRUE,jiangsu,0.204578696,TRUE,0,4.07,1000,2.51,1,43.14285714,0.1920935,20,16,TRUE,TRUE,231,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
107587305,1200560673,62,19981014,21,FALSE,622726,null,null,null,12,500000,上海市上海市宝山区新川沙路512号,2019/7/21,2019/1/22,2019/7/21,17,1,0,0,0,0,0,,,gansu,0.20456,,0,2.44,1100,201.77,17,60.2,0.248828,5,4,TRUE,TRUE,86,,,,,,,
65901502,1200399030,51,19830413,36,FALSE,510902,null,null,null,12,650000,上海市上海市闵行区浦江镇康华路86号瓯盛购物广,2018/9/30,2018/4/1,2018/9/28,90,1,0,0,0,,,,,sichuan,0.359378462,,0,0.09,900,0.23,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
100011119,1200451209,37,19990727,20,FALSE,370705,山东省,潍坊市,奎文区,12,398000,上海市上海市普陀区宜君路92号,2019/1/26,2018/8/8,2019/1/26,45,1,1,0,0,,,0,FALSE,shandong,0.359346734,FALSE,0,0,1200,162.94,3,79.71428571,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
107990296,1200535075,34,19810420,38,FALSE,340121,安徽省,合肥市,长丰县,12,398000,安徽省合肥市蜀山区金寨南路与石门路交叉口,2019/6/18,2018/12/31,2019/6/17,13,1,1,1,1,0,0,169,TRUE,anhui,0.311346734,TRUE,0,0,800,800,84,60.2,0.405138,6,6,TRUE,TRUE,81,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
20584271,1200386170,51,19941010,25,FALSE,510525,四川省,泸州市,古蔺县,12,398000,上海市上海市虹口区新市南路521号,2018/8/11,2018/2/26,2018/8/9,88,2,1,0,0,,,21,TRUE,sichuan,0.359346734,FALSE,0,0.24,500,500,71,16.25,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
97364711,1200432232,15,20001219,19,TRUE,152302,null,null,null,12,370000,上海市上海市徐汇区太平洋数码商场142号,2018/12/19,2018/6/22,2018/12/19,498,3,1,0,0,2,0,0,FALSE,neimeng,0.359372973,FALSE,852.24,0,900,608.1,87,77,0.1920935,32,21,TRUE,TRUE,144,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
48823614,1200374436,31,19970101,22,TRUE,310226,null,null,null,12,386000,上海市上海市静安区天目西路188号8楼828,2018/6/21,2017/12/24,2018/6/20,120,1,0,0,0,,,,,shanghai,0.180165803,,1817.75,0,3000,0.87,1057,35.57142857,0.1920935,6,6,TRUE,TRUE,920,,,,,,,
102841574,1200569349,34,19960728,23,FALSE,341125,安徽省,滁州市,定远县,12,395000,安徽省合肥市蜀山区长江西路7号锦江大厦B座710,2019/8/4,,,0,1,0,0,0,0,0,,,anhui,0.204556962,,0,0,0,-579.68,,54,0.209054,3,3,FALSE,TRUE,170,,,,,,,
106766279,1200524026,13,19870618,32,FALSE,130431,河北省,邯郸市,鸡泽县,12,366000,江苏省苏州市昆山市新城域10栋雅迪电动车,2019/5/30,2018/12/20,2018/12/20,2,1,0,0,0,,,,,hebei,0.311344262,,0.54,0.79,0,0,1,86,0.187153,5,5,TRUE,TRUE,70,,,,,,,
73408922,1200349897,13,19890731,30,FALSE,130602,河北省,保定市,新市区,12,506000,洞泾镇同乐路301号,2017/12/22,,,0,1,0,0,0,,,,,hebei,0.465375494,,0,0,0,0,,59,0.1920935,0,0,FALSE,FALSE,17,,,,,,,
66565617,1200422746,37,19921007,27,FALSE,372321,null,null,null,12,350000,江苏省苏州市虎丘区苏州高新区马涧路景山公寓188号,2018/11/28,2018/5/28,2018/11/28,52,1,0,0,0,,,,,shandong,0.35936,,0,0,800,0,38,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
96139816,1200426135,37,20001117,19,FALSE,371522,山东省,聊城市,莘县,12,650000,上海市上海市奉贤区奉城镇东街9号,2018/12/6,2018/7/18,2018/12/6,46,1,0,0,0,,,,,shandong,0.204578462,,3.27,0.98,650,21.54,21,60.2,0.1920935,10,8,TRUE,TRUE,54,,,,,,,
60995873,1200424853,52,19970514,22,TRUE,522228,贵州省,铜仁地区,沿河土家族自治县,12,299000,浙江省嘉兴市平湖市钟埭街道兴平二路1303-1311号,2018/12/3,2018/6/5,2018/12/3,26,1,1,0,0,,,33,TRUE,guizhou,0.204575251,TRUE,0,42.43,850,307.27,3,48.5,0.1920935,8,6,TRUE,TRUE,46,FALSE,FALSE,FALSE,33,TRUE,TRUE,FALSE
110760903,1200570516,43,19890920,30,FALSE,431124,湖南省,永州市,道县,12,458000,上海市上海市松江区保利西子湾北门广富林路1188弄,2019/8/6,,,0,1,1,0,0,0,0,1,TRUE,hunan,0.204558952,FALSE,0,191.17,0,0,,34,0.214665,21,17,TRUE,TRUE,110,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE
52328080,1200480153,41,19970116,22,FALSE,410422,河南省,平顶山市,叶县,12,318000,江苏省苏州市虎丘区高新区枫津大街438号,2019/3/21,2018/9/26,2019/3/8,43,1,0,0,0,,,,,henan,0.204566038,,2.34,1.27,0,0,26,60.2,0.16877,0,0,FALSE,FALSE,0,,,,,,,
55618836,1200414219,34,19970601,22,FALSE,342225,null,null,null,12,350000,江苏省无锡市新区旺庄路春潮商业街128号,2018/11/9,2018/5/13,2018/11/9,92,1,0,0,0,,,,,anhui,0.20456,,0.45,1.18,600,0.77,16,74,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
111432559,1200577953,36,20000711,19,FALSE,362202,null,null,null,12,220000,江苏省苏州市沧浪区苏州工业园区唯亭金陵西路738号,2019/8/21,2019/4/1,2019/8/8,2,1,0,0,0,0,0,2,TRUE,jiangxi,0.252527273,FALSE,15,575.69,850,0.18,0,60.2,0.1920935,0,0,FALSE,FALSE,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE
99739077,1200493417,34,19811124,38,FALSE,340827,安徽省,安庆市,望江县,12,650000,上海市上海市浦东新区上南路3521号,2019/4/9,2019/1/20,2019/4/6,29,1,0,0,0,,,,,anhui,0.204578462,,0,2.06,50,9.2,0,83,0.213722,6,6,TRUE,TRUE,111,,,,,,,
106703900,1200523555,32,19990316,20,FALSE,320124,江苏省,南京市,溧水县,12,400000,江苏省南京市溧水县通济街4幢7号,2019/5/29,2019/3/4,2019/5/27,10,1,0,0,0,,,,,jiangsu,0.25256,,0,3.98,1500,1500,37,60.2,0.334797,0,0,FALSE,FALSE,0,,,,,,,
99582497,1200547965,14,20001019,19,FALSE,141181,山西省,吕梁市,孝义市,12,390000,江苏省苏州市吴中区东吴南路155号102室,2019/7/5,2019/3/18,2019/7/3,7,1,0,0,0,0,0,,,shanxi1,0.311353846,,39.5,0,0,0,0,96,0.2866,3,3,FALSE,TRUE,64,,,,,,,
39171835,1200409172,51,19961202,23,FALSE,511304,四川省,南充市,嘉陵区,12,650000,江苏省苏州市吴江市黎里镇黎民南路265号,2018/10/28,2018/8/2,2018/10/27,10,1,0,0,0,,,,,sichuan,0.359378462,,0,0,50,0.05,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
98647313,1200445051,32,20010108,18,FALSE,320921,江苏省,盐城市,响水县,12,380000,江苏省无锡市新吴区硕放瑞港商业广场,2019/1/9,,,0,1,1,0,0,,,0,FALSE,jiangsu,0.204578947,FALSE,0,0,0,0,0,74.57142857,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
100007569,1200585483,41,20001001,19,FALSE,410328,河南省,洛阳市,洛宁县,6,300000,上海市上海市普陀区中山北路3028号10幢-9临一楼门面房,2019/9/4,2019/3/5,2019/9/4,36,1,0,2,1,0,0,,,henan,0.35984,,0,19.11,600,1.36,22,77,0.319281,0,0,FALSE,FALSE,0,,,,,,,
93683345,1200405099,62,19911118,28,FALSE,620523,甘肃省,天水市,甘谷县,12,500000,江苏省苏州市吴江市三淞路56号,2018/10/18,2018/10/14,2018/10/14,1,1,1,0,0,,,411,TRUE,gansu,0.20456,TRUE,0,0,50,0,0,60.2,0.1920935,1,1,FALSE,FALSE,12,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
71945289,1200432126,32,19870322,32,FALSE,320525,null,null,null,12,189000,江苏省苏州市吴江市芦墟镇芦莘大道202号中国移动,2018/12/19,2018/6/29,2018/11/12,61,1,0,0,0,,,,,jiangsu,0.204571429,,0,0,100,100,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
99811221,1200587229,34,19881025,31,FALSE,340823,安徽省,安庆市,枞阳县,12,358000,安徽省合肥市蜀山区金寨南路与石门路交叉口,2019/9/8,2019/4/2,2019/9/8,27,1,1,0,0,0,0,0,FALSE,anhui,0.204558659,FALSE,672,0,7200,5730.06,8,67,0.06102,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-29,FALSE,FALSE,FALSE
102849214,1200482454,37,20000224,19,FALSE,370826,山东省,济宁市,微山县,12,350000,浙江省宁波市慈溪市慈溪市杭州湾新区金源大道19号世纪金源购物中心B区一层003号商铺1-161,2019/3/24,2018/12/31,2019/3/9,20,1,0,0,0,,,,,shandong,0.20456,,0,2.16,0,0,,60.2,0.3172,0,0,FALSE,FALSE,0,,,,,,,
96972263,1200446844,34,19940901,25,FALSE,342224,null,null,null,12,350000,江苏省苏州市相城区渭塘镇玉盘路193号,2019/1/14,2018/9/24,2019/1/13,37,1,0,0,0,,,,,anhui,0.35936,,23.82,2.02,600,0,2,63,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
108823780,1200546141,32,20010703,18,FALSE,321321,null,null,null,12,395000,江苏省南京市江宁区诚信大道星光名座8栋117商铺,2019/7/3,2019/1/5,2019/5/21,21,1,1,1,0,0,0,6,TRUE,jiangsu,0.359341772,FALSE,0,0,0,0,15,59,0.343906,2,1,FALSE,FALSE,21,TRUE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
7787242,1200437304,51,19950310,24,FALSE,513701,null,null,null,12,340000,浙江省宁波市鄞州区邱隘盛莫路510号,2018/12/26,2018/9/8,2018/12/23,31,1,0,0,0,,,,,sichuan,0.180552941,,7.79,0.21,500,444.1,1,59.66666667,0.22215,20,19,TRUE,TRUE,178,,,,,,,
77959737,1200359646,34,19950605,24,FALSE,342622,null,null,null,12,450000,上海市上海市浦东新区张扬北路801号三楼,2018/3/3,,,0,2,1,0,0,,,0,FALSE,anhui,0.46696,FALSE,0,0,0,0,,48,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-4,FALSE,FALSE,FALSE
109076323,1200550237,41,19951015,24,FALSE,410621,河南省,鹤壁市,浚县,12,180000,北京市北京市朝阳区皮村中心街品牌手机广场,2019/7/7,2019/1/15,2019/7/4,62,1,1,0,0,0,0,0,FALSE,henan,0.359333333,FALSE,3.28,0,2700,1511.9,20,64,0.096525,16,12,TRUE,TRUE,126,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
69540589,1200316372,34,19681010,51,FALSE,340321,安徽省,蚌埠市,怀远县,12,538800,浦江镇苏召路1699号第10幢1013室,2017/11/6,,,0,1,0,0,0,,,,,anhui,0.380957684,,0,0,0,0,,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
95317507,1200466114,52,19900302,29,FALSE,522123,null,null,null,12,378000,江苏省南京市江宁区铺岗街259-2,2019/3/4,2018/9/29,2019/3/4,42,1,0,0,0,,,,,guizhou,0.204571429,,900,0,1200,203.02,0,81,0.1920935,4,2,TRUE,FALSE,14,,,,,,,
56988670,1200430815,34,19700510,49,FALSE,342222,null,null,null,12,360000,上海市上海市松江区车墩镇虬长路248号,2018/12/17,2018/9/9,2018/11/25,20,1,0,0,0,,,,,anhui,0.359366667,,0,0.82,0,0,0,74,0.1920935,13,12,TRUE,TRUE,117,,,,,,,
97914225,1200543137,13,20001110,19,TRUE,130823,河北省,承德市,平泉县,12,600000,北京市北京市昌平区马驰口镇北小营中心街600号,2019/6/29,2019/1/7,2019/6/17,4,1,0,0,0,0,0,,,hebei,0.20456,,0,0,0,0,,71,0.271159,0,0,FALSE,FALSE,11,,,,,,,
101719098,1200471049,34,19950909,24,FALSE,341621,安徽省,亳州市,涡阳县,12,448000,江苏省苏州市昆山市玉山镇朝阳中路128号,2019/3/10,2018/9/11,2019/3/8,41,1,0,0,0,,,,,anhui,0.204553571,,0,0,2200,960.7,6,92,0.1920935,2,1,FALSE,FALSE,33,,,,,,,
80386238,1200364328,32,19860716,33,FALSE,320826,江苏省,淮安市,涟水县,12,320000,上海市上海市浦东新区浦东新区秀沿路2905号,2018/4/6,2017/11/22,2017/11/22,2,1,0,0,0,,,,,jiangsu,0.3589625,,0,0,0,0,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
101964282,1200515022,43,19790803,40,TRUE,433031,null,null,null,12,240000,浙江省嘉兴市乍浦镇半爿街58号一楼,2019/5/15,2019/5/1,2019/5/1,2,2,0,0,0,0,0,,,hunan,0.20455,,0,0,50,50,0,60.2,0.192998,21,18,TRUE,TRUE,82,,,,,,,
72100018,1200347933,34,19780423,41,FALSE,342128,null,null,null,12,285000,上海市松江区中山中路65号,2017/12/10,,,0,1,0,0,0,,,,,anhui,0.494184615,,0,0,0,0,,60.2,0.1920935,12,12,TRUE,TRUE,78,,,,,,,
105084202,1200507739,61,19960616,23,TRUE,610323,陕西省,宝鸡市,岐山县,12,240000,上海市上海市闵行区经王镇经翟路1826号,2019/5/2,2019/2/5,2019/3/31,2,1,1,0,0,,,0,FALSE,shanxi,0.25255,FALSE,0,617.91,400,380.1,0,16,0.401697,1,1,FALSE,FALSE,29,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
96400946,1200483832,32,19941201,25,FALSE,320804,江苏省,淮安市,淮阴区,12,620000,江苏省无锡市江阴市华士镇人民路59号（金牌手机连锁）,2019/3/26,2018/10/4,2019/3/24,39,1,0,0,0,,,,,jiangsu,0.204567742,,0,1.43,0,0,11,55,0.189057,1,0,FALSE,FALSE,22,,,,,,,
17322071,1200333225,51,19940601,25,FALSE,513722,null,null,null,12,240000,浦江镇康华路86号瓯盛购物广,2017/11/19,,,0,1,0,0,0,,,,,sichuan,0.48895,,0,0,0,0,,62,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
93568708,1200404380,51,20001009,19,TRUE,513822,null,null,null,12,600000,上海市上海市松江区新松江路1105号,2018/10/16,2018/4/20,2018/10/12,54,1,1,0,0,,,411,TRUE,sichuan,0.20456,TRUE,0,1,1300,54.8,7,60.2,0.1920935,11,9,TRUE,TRUE,74,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
110693030,1200569822,53,19960412,23,TRUE,532625,云南省,文山壮族苗族自治州,马关县,12,150000,江苏省无锡市宜兴市丁蜀镇蠡蜀路1号,2019/8/5,,,0,1,0,0,0,0,0,,,yunnan,0.20456,,0,0,0,0,0,60.2,0.1920935,8,7,TRUE,TRUE,34,,,,,,,
53517768,1200362923,61,19860911,33,FALSE,610124,陕西省,西安市,周至县,12,199000,上海市上海市金山区金山区亭林镇亭虹路250号,2018/3/26,2017/10/11,2018/3/24,42,1,0,0,0,,,,,shanxi,0.358894472,,23.38,0,200,0,0,84,0.1920935,87,61,TRUE,TRUE,729,,,,,,,
105553616,1200512385,41,20010417,18,FALSE,412722,null,null,null,12,260000,江苏省苏州市虎丘区马涧路188号,2019/5/10,2019/4/17,2019/5/10,16,1,0,0,0,,,,,henan,0.204569231,,0.52,1500.5,50,50,0,60.2,0.375965,1,1,FALSE,FALSE,19,,,,,,,
79296193,1200405799,41,20000123,19,FALSE,410225,河南省,开封市,兰考县,12,550000,江苏省苏州市吴江市吴江经济开发区柳胥村1组（柳胥港南）,2018/10/20,2018/5/6,2018/10/20,76,1,1,0,0,,,0,FALSE,henan,0.20456,FALSE,500,907.36,600,588.12,2,79.90909091,0.1920935,18,18,TRUE,TRUE,114,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
33285764,1200439067,34,19710316,48,FALSE,342422,null,null,null,12,250000,江苏省无锡市锡山区藕塘藕乐汇生活广场中国移动,2018/12/28,,,0,3,1,0,0,0,0,0,FALSE,anhui,0.28856,FALSE,0,0,0,0,,58.71428571,0.1920935,5,4,TRUE,TRUE,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
104614086,1200503938,52,19980903,21,FALSE,522622,贵州省,黔东南苗族侗族自治州,黄平县,12,320000,浙江省宁波市慈溪市杭州湾新区南洋商城1幢1-13号,2019/4/25,,,0,1,0,0,0,,,,,guizhou,0.204575,,0,0,0,0,0,60.2,0.556448,2,2,FALSE,FALSE,23,,,,,,,
102500687,1200476523,34,19871104,32,FALSE,342625,null,null,null,12,398000,江苏省苏州市相城区苏州市相城区元和街道相城大道89号香城花园二区商铺D区17号,2019/3/17,2018/9/20,2019/3/15,51,1,1,0,0,,,0,FALSE,anhui,0.204552764,FALSE,0,3.53,12000,11491.39,137,72,0.132153,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
37352608,1200455594,32,19870210,32,FALSE,320921,江苏省,盐城市,响水县,12,169000,上海市上海市奉贤区奉城镇川南奉公路9808号,2019/2/16,2018/9/1,2019/2/16,345,1,0,0,0,,,,,jiangsu,0.359337278,,0,0,0,0,,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
111284094,1200576403,33,20001222,19,FALSE,330206,浙江省,宁波市,北仑区,12,400000,浙江省宁波市北仑区大契街道沿山河南路253号,2019/8/16,,,0,1,0,0,0,0,0,,,zhejiang,0.20456,,0,0,0,0,0,60.2,0.075713,0,0,FALSE,FALSE,0,,,,,,,
93910219,1200406566,32,19640206,55,FALSE,320219,null,null,null,12,369000,江苏省无锡市江阴市无锡市江阴市石庄新街159号,2018/10/22,,,0,1,0,0,0,,,,,jiangsu,0.204552846,,0,0,0,0,0,60.2,0.1920935,3,1,FALSE,FALSE,109,,,,,,,
101450134,1200459958,41,19950504,24,FALSE,411422,河南省,商丘市,睢县,12,500000,江苏省苏州市虎丘区枫津大街476号美团专送站点ID：2529,2019/2/24,2018/8/27,2019/2/24,140,2,1,0,0,,,1,TRUE,henan,0.35936,FALSE,9.08,15.1,2800,2714.99,67,52,0.1920935,158,22,TRUE,TRUE,1200,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE
99170045,1200447337,15,19890413,30,FALSE,152224,内蒙古自治区,兴安盟,突泉县,12,600000,江苏省苏州市相城区翡翠路64号,2019/1/15,2019/1/3,2019/1/4,3,1,0,0,0,,,,,neimeng,0.35936,,0,87.08,70,3.12,0,68,0.1920935,0,0,FALSE,FALSE,7,,,,,,,
53525162,1200464250,34,19660907,53,FALSE,342622,null,null,null,12,500000,安徽省合肥市庐阳区淮河路与宿州路交叉口国美电器一楼苹果店,2019/3/1,2018/11/14,2018/11/14,1,1,0,0,0,,,,,anhui,0.20456,,0,0,0,0,0,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
112585933,1200596808,34,19840828,35,FALSE,342221,null,null,null,12,650000,江苏省无锡市宜兴市宜城街道人民中路206-208#,2019/9/24,,,0,1,1,0,0,0,0,65,TRUE,anhui,0.359378462,TRUE,0,0,0,0,,60.2,0.204509,0,0,FALSE,FALSE,0,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
37813820,1200348083,41,19930301,26,FALSE,412723,null,null,null,12,397000,万安路455号,2017/12/11,,,0,1,1,0,0,,,0,FALSE,henan,0.386166247,FALSE,0,0,0,0,,62.11111111,0.1920935,4,3,TRUE,TRUE,40,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
16052751,1200362533,51,19940102,25,FALSE,510727,四川省,绵阳市,平武县,12,250000,上海市上海市浦东新区高东镇杨园新村园一路120号,2018/3/23,2017/10/1,2018/3/22,120,2,1,0,0,,,0,FALSE,sichuan,0.358976,FALSE,68.8,0,10000,8471.86,162,35,0.1920935,2,1,FALSE,FALSE,26,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
86051039,1200374737,14,19780515,41,FALSE,140624,山西省,朔州市,怀仁县,12,498000,北京市北京市丰台区宋家庄扑满山2号楼802,2018/6/22,,,0,1,1,0,0,,,30,TRUE,shanxi1,0.358963855,FALSE,0,0,0,0,,67,0.1920935,10,8,TRUE,TRUE,114,TRUE,FALSE,FALSE,30,TRUE,FALSE,FALSE
35943467,1200352560,42,19970501,22,FALSE,421125,湖北省,黄冈市,浠水县,12,650000,双山路27号,2018/1/6,,,0,1,0,0,0,,,,,hubei,0.465384615,,0,0,0,0,,44,0.1920935,3,3,FALSE,TRUE,64,,,,,,,
97183793,1200594203,35,20000511,19,FALSE,350322,福建省,莆田市,仙游县,12,358000,福建省厦门市湖里区仙岳路1427号店面（小羚羊电动车店）,2019/9/20,,,0,1,0,0,0,0,0,,,fujian,0.204558659,,0,0,0,0,,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
68702980,1200470146,33,20000715,19,FALSE,332525,null,null,null,12,200000,浙江省宁波市慈溪市范市镇新东村人民路62号,2019/3/9,2018/12/14,2019/2/25,10,1,0,0,0,,,,,zhejiang,0.20456,,3,0,0,0,6,85.25,0.1920935,3,3,FALSE,TRUE,107,,,,,,,
8035022,1200425179,50,19941208,25,FALSE,500223,重庆市,重庆市,潼南县,12,398000,浙江省宁波市海曙区鄞县大道西段31号,2018/12/4,2018/6/6,2018/12/3,155,1,0,0,0,,,,,chongqing,0.204552764,,0,0,2500,2500,103,78,0.1920935,3,3,FALSE,TRUE,47,,,,,,,
59103546,1200388611,34,19990604,20,FALSE,342427,null,null,null,12,600000,上海市上海市松江区昆港公路457弄22号,2018/8/21,2018/3/3,2018/8/20,536,4,1,0,0,2,0,0,FALSE,anhui,0.35936,FALSE,0.91,0.2,950,1.12,73,67.8,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE
58164230,1200352364,41,19940301,25,FALSE,411528,河南省,信阳市,息县,12,270000,上海市青浦区赵巷镇赵中路55号,2018/1/5,,,0,2,1,0,0,,,4,TRUE,henan,0.465377778,FALSE,0,0,0,0,,71.75,0.121956667,10,10,TRUE,TRUE,124,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE
97739115,1200436754,41,19960524,23,FALSE,410882,河南省,焦作市,沁阳市,12,650000,北京市北京市昌平区南口镇南大街14号,2018/12/26,2018/7/1,2018/12/26,174,2,1,0,0,,,0,FALSE,henan,0.358178462,FALSE,0,0,3300,3.39,23,93.42857143,0.1920935,1,1,FALSE,FALSE,20,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
95903373,1200439605,34,19930620,26,FALSE,341225,安徽省,阜阳市,阜南县,12,160000,上海市上海市青浦区大盈镇新桥路1255号,2018/12/29,2018/7/18,2018/12/18,42,1,0,0,0,,,,,anhui,0.204575,,4,1985.45,1100,0.99,5,42,0.1920935,1,0,FALSE,FALSE,17,,,,,,,
75252730,1200354889,41,19870202,32,TRUE,412827,null,null,null,12,200000,上海市上海市浦东新区泥城镇彭平东路1143号,2018/1/20,,,0,1,1,0,0,,,2,TRUE,henan,0.46538,FALSE,0,0,0,0,,80.33333333,0.1920935,0,0,FALSE,FALSE,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE
9045027,1200381396,53,20000220,19,FALSE,530324,云南省,曲靖市,罗平县,12,600000,上海市上海市青浦区青浦区香花桥街道新桥路628号,2018/7/22,,,0,1,0,0,0,,,,,yunnan,0.35936,,0,0,0,0,0,77,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
16026032,1200514117,23,19830415,36,FALSE,231124,黑龙江省,黑河市,孙吴县,12,650000,上海市上海市浦东新区周浦镇年家浜路417号,2019/5/13,,2019/5/13,244,1,0,0,0,,,,,heilong,0.359378462,,0,0,3800,2.05,1,60.2,0.219262,0,0,FALSE,FALSE,0,,,,,,,
